,areaWithType,area_sqft,transaction,status,property_floor,total_floor,furnishing,facing,price_per_sqft,price_Lac,property_name,description,floor_ratio,price_area_ratio,furnishing_facing
3717,1.0,1710.0,1.0,1.0,2.0,2.0,2.0,8.0,16082.0,275.0,"5 BHK Apartment for Sale in Rajhans Altezza, Vesu Surat","5 BHK, Multistorey Apartment is available for Sale in Vesu, Surat for 4.8 Crore(s)Read more",1.0,0.1608187134502924,16.0
3718,1.0,612.0,1.0,1.0,1.0,5.0,3.0,8.0,16340.0,200.0, Industrial Land for Sale in Kim Surat,"10 Sq-ft Industrial Land is available for Sale in Kim, Surat for 12.5 Crore(s)Read more",0.2,0.32679738562091504,24.0
3719,0.0,100800.0,0.0,2.0,0.5,2.0,3.0,8.0,1488.0,1500.0,"3 BHK Apartment for Sale in Rajhans Corazo, Vesu Surat","3 BHK, Multistorey Apartment is available for Sale in Vesu, Surat for 1.5 Crore(s)Read more",0.25,0.01488095238095238,24.0
3720,1.0,1800.0,1.0,0.0,13.0,13.0,2.0,8.0,5587.0,360.0,  Office Space for Sale in Majura Gate Surat,"  Commercial Office Space is available for Sale in Majura Gate, Surat for 2.0 Crore(s)Read more",1.0,0.2,16.0
3721,3.0,3800.0,1.0,1.0,3.5,7.5,3.0,8.0,4474.0,170.0,  Showroom for Sale in Pal Surat,"  Commercial Showroom is available for Sale in Pal, Surat for 2.2 Crore(s)Read more",0.4666666666666667,0.04473684210526316,24.0
3722,1.0,1503.0,1.0,1.0,3.5,6.5,1.0,8.0,6240.0,312.0, Industrial Building for Sale in Surat Surat,"  Industrial Building is available for Sale in Surat, Surat for 5.0 Crore(s)Read more",0.5384615384615384,0.20758483033932135,8.0
3723,3.0,1935.0,1.0,1.0,3.5,8.0,3.0,8.0,18088.0,350.0,"4 BHK Apartment for Sale in Harmony, Vesu Surat","Experience luxury living at its finest with this exquisite 4 BHK flat for sale in Harmony, located in the prestigious Vesu area of Surat. Offering unparalleled elegance and modern amenities, this residence presents an exceptional opportunity to elevate your lifestyle in one of the city's most coveted neighborhoods.Property SpecificationsLocated on the 9th floor of a nine-storey building, this spacious 4 BHK flat offers a carpet area of 1800 sqft and boasts a south-east facing orientation. Thoughtfully furnished with wardrobes, AC, and a dining table, this flat exudes sophistication and comfort. The flat features four bedrooms, each accompanied by a western-style attached bathroom for utmost convenience. The living cum dining area provides a seamless space for relaxation and entertainment, while a balcony attached to the living room offers captivating views of the surrounding area.Additional amenities include a store room for added storage space, a well-equipped kitchen with platform, sink, piped gas connection, and an attached utility area. The interiors are adorned with elegant marble and vitrified flooring, adding to the overall allure of the residence.FacilitiesResidents of Harmony enjoy a range of facilities including covered parking, 24/7 water supply from both borewell and corporation, 100% power backup, security guard, CCTV surveillance, and two lifts for easy access to all floors. The complex also features a clubhouse for recreational activities.LocalityConveniently located opposite VR Mall and next to Olive Club, this prooperty offers easy access to schools, hospitals, malls, and supermarkets all within 1km while banks/ATMs close by. Public transport options are easily available and the railway station is just 20 minutes away, ensuring seamless connectivity for residents. Don't miss out on the opportunity to elevate your lifestyle in this prestigious neighborhood of Surat.Read more",0.4375,0.18087855297157623,24.0
3724,3.0,7000.0,1.0,1.0,1.0,4.0,2.0,8.0,4643.0,325.0,7 BHK Villa for Sale in Dumas Road Surat,"7 BHK, Villa is available for Sale in Dumas Road, Surat for 5.1 Crore(s)Read more",0.25,0.04642857142857143,16.0
3725,2.0,650.0,1.0,2.0,4.5,9.5,3.0,8.0,84769.0,551.0,4 BHK Villa for Sale in Piplod Surat,Best Residential Bunglow Society In Area.,0.47368421052631576,0.8476923076923077,24.0
3726,2.0,4410.0,1.0,2.0,1.5,7.5,3.0,8.0,20408.0,900.0,  Office Space for Sale in Lal Darwaja Surat,"  Commercial Office Space is available for Sale in Lal Darwaja, Surat for 1.6 Crore(s)Read more",0.2,0.20408163265306123,24.0
3727,1.0,1800.0,1.0,1.0,0.5,8.5,2.0,7.0,12550.0,250.99999999999997,1 BHK Apartment for Sale in Bhagal Surat,"1 BHK, Multistorey Apartment is available for Sale in Bhagal, Surat for 2.5 Crore(s)Read more",0.058823529411764705,0.13944444444444443,14.0
3728,3.0,2530.0,1.0,1.0,3.0,12.0,2.0,0.0,5968.0,151.0,,,0.25,0.059683794466403164,0.0
3729,3.0,3003.0,1.0,1.0,2.0,2.0,2.0,8.0,349.0,14633.000000000002,  Office Space for Sale in Bhatar Road Surat,"  Commercial Office Space is available for Sale in Bhatar Road, Surat for 1.8 Crore(s)Read more",1.0,4.872793872793873,16.0
3730,3.0,4438.0,1.0,1.0,3.0,4.0,3.0,8.0,8000.0,355.0,4 BHK Villa for Sale in Vesu Canal Road Surat,"4 BHK, Villa is available for Sale in Vesu Canal Road, Surat for 3.8 Crore(s)Read more",0.75,0.07999098693105003,24.0
3731,3.0,1650.0,1.0,1.0,0.5,4.0,0.0,8.0,11515.0,190.0,1 BHK Apartment for Sale in 395004 Surat,"1 BHK, Multistorey Apartment is available for Sale in , Surat for 534.4 Crore(s)Read more",0.125,0.11515151515151516,0.0
3732,3.0,2650.0,1.0,1.0,1.0,3.0,3.0,8.0,12264.0,325.0,4 BHK  House for Sale in Katar Gam Surat,"4 BHK, Residential House is available for Sale in Katar Gam, Surat for 5.0 Crore(s)Read more",0.3333333333333333,0.12264150943396226,24.0
3733,1.0,600.0,1.0,1.0,1.0,2.0,3.0,8.0,35000.0,210.0,4 BHK  House for Sale in Athwa Surat,"4bhk fully furnished in a posh area of the city near by joggers park ,kids school and all necessary stores are on walking distance .Read more",0.5,0.35,24.0
3734,0.0,5733.0,1.0,2.0,0.0,2.5,3.0,8.0,11512.0,660.0,"4 BHK Apartment for Sale in Happy Astoria, Vesu Surat",Atmosphere Green stands with posture and perfection for an Iconic StructureRead more,0.0,0.1151229722658294,24.0
3735,3.0,1600.0,1.0,1.0,1.0,3.0,1.0,8.0,14062.0,225.0,"4 BHK Villa for Sale in Green Valley Row House, Adajan Surat","4 BHK, Villa is available for Sale in Adajan, Surat for 1.8 Crore(s)Read more",0.3333333333333333,0.140625,8.0
3736,1.0,2700.0,1.0,1.0,2.5,7.5,1.0,0.0,6605.0,250.99999999999997,3 BHK  House for Sale in Parvat Patia Surat,"3 BHK, Residential House is available for Sale in Parvat Patia, Surat for 2.0 Crore(s)Read more",0.3333333333333333,0.09296296296296296,0.0
3737,1.0,125.0,1.0,1.0,0.5,3.0,0.0,8.0,135185.0,365.0,,,0.16666666666666666,2.92,0.0
3738,1.0,225.0,1.0,1.0,1.5,3.0,0.0,8.0,166667.0,500.0,,,0.5,2.2222222222222223,0.0
3739,0.0,302400.0,0.0,2.0,0.5,2.0,3.0,8.0,177.0,1000.0,,,0.25,0.0033068783068783067,24.0
3740,3.0,1872.0,1.0,1.0,3.0,7.0,1.0,0.0,18697.0,350.0,  Showroom for Sale in Athawa Lines Surat,"  Commercial Showroom is available for Sale in Athawa Lines, Surat for 6.9 Crore(s)Read more",0.42857142857142855,0.18696581196581197,0.0
3741,3.0,750.0,1.0,1.0,1.0,3.0,3.0,8.0,22800.0,171.0,"5 BHK Apartment for Sale in Cellestial Dreams, Vesu Surat","Multistorey apartment is available for sale. It has covered area 9583 sq-ft, it is 5 BHK apartment. Please contact for more details.Read more",0.3333333333333333,0.228,24.0
3742,3.0,1000.0,1.0,1.0,1.0,4.0,3.0,8.0,22000.0,220.00000000000003,4 BHK Apartment for Sale in Adajan Gam Surat,"4 BHK, Multistorey Apartment is available for Sale in Adajan Gam, Surat for 1.7 Crore(s)Read more",0.25,0.22000000000000003,24.0
3743,0.0,2565.0,1.0,1.0,2.5,7.0,2.0,1.0,19493.0,500.0,4 BHK Builder Floor for Sale in Castello Surat,"4 BHK, Builder Floor Apartment is available for Sale in , Surat for 2.0 Crore(s)Read more",0.35714285714285715,0.1949317738791423,2.0
3744,1.0,2300.0,1.0,1.0,1.0,2.0,0.0,8.0,21740.0,450.0,"5 BHK Apartment for Sale in Nandanvan III, Vesu Surat","Live your dream life in this stunning 5 BHK penthouse for sale in Nandanvan III, Vesu, Surat. This exquisite duplex flat with a terrace room offers a perfect blend of comfort and elegance, located in a prime location that is highly sought after. Whether youre looking for a spacious home to accommodate your family or a luxurious retreat to relax and unwind, this penthouse is sure to exceed your expectations. Property Specifications Fully furnished, this apartment boasts a carpet area of 3255 sqft and is situated on the 12th floor of a 12-floor building. The apartment is Vaastu-compliant, ensuring a harmonious and positive living experience. With top-of-the-line amenities and a great location, this apartment is a rare gem that must not be missed.The apartment features 5 spacious bedrooms, each with an attached bathroom that has geysers installed, and all the bathrooms are western-style. Additionally, there is one balcony attached to a bedroom that offers a breathtaking city view, and a terrace that provides ample space for outdoor activities.The apartment comes with a separate living and dining area, providing enough space for comfortable living. The modular kitchen is equipped with a chimney, cabinets, granite platform, and sink, making it the perfect place to cook and entertain guests. It also has a piped gas connection and a utility area attached to it.The apartment features vitrified, marble, and granite flooring, enhancing the beauty and durability of the living spaces. FacilitiesThe apartment comes with 1 covered parking space, ensuring that you will have a safe and secure place to park your vehicle. The apartment also benefits from 24 hours water supply and 100 power backup. Additionally, this apartment offers a security guard and CCTV cameras, providing a high level of safety and security for residents. Furthermore, there are two lifts in the building, providing easy access to the apartment and ensuring that you will not have to climb stairs.LocalityThe location of this apartment is highly convenient and ensures that you will have access to all the essential amenities required for a comfortable and hassle-free living experience. The flat is located on Avhwa Road in Vesu, a prime location that offers easy access to all the essential amenities. Within a radius of 1 km, there are several reputed schools, hospitals, malls, and supermarkets, providing you with everything you need for a comfortable living experience.Additionally, public transport is readily available, making it easy for you to travel around the city. There are also banks and ATMs in the vicinity, providing you with easy access to banking services. The Surat Railway Station is the nearest railway station to the location, making it an ideal choice for those who require easy access to rail transport.Read more",0.5,0.1956521739130435,0.0
3745,3.0,2530.0,1.0,1.0,2.0,2.0,3.0,8.0,13834.0,350.0, Industrial Shed for Sale in Bhatpore Surat,"  Industrial Shed is available for Sale in Bhatpore, Surat for 4.5 Crore(s)Read more",1.0,0.1383399209486166,24.0
3746,3.0,3500.0,1.0,1.0,1.0,3.0,1.0,8.0,10029.0,351.0,,,0.3333333333333333,0.10028571428571428,8.0
3747,1.0,3237.0,1.0,1.0,8.0,11.0,3.0,8.0,6179.0,200.0,  Plot/Land for Sale in Vesu Surat,"253 Sq-yrd Residential Plot is available for Sale in Vesu, Surat for 3.2 Crore(s)Read more",0.7272727272727273,0.06178560395427865,24.0
3748,3.0,430.556,1.0,1.0,2.5,4.0,3.0,8.0,100928.0,434.99999999999994,3 BHK  House for Sale in Bardoli Surat,"3 BHK, Residential House is available for Sale in Bardoli, Surat for 2.0 Crore(s)Read more",0.625,1.010321537732606,24.0
3749,3.0,3412.0,1.0,1.0,5.0,11.0,0.0,7.0,5129.0,175.0,"  Shop for Sale in Prime Shoppers, Vesu Surat",main road touch shopping,0.45454545454545453,0.05128956623681125,0.0
3750,1.0,2205.0,1.0,1.0,3.0,4.0,2.0,0.0,13379.0,295.0,"3 BHK Apartment for Sale in Pratistha Complex, Ghod Dod Road Surat",,0.75,0.13378684807256236,0.0
3751,1.0,1900.0,1.0,1.0,1.0,3.0,1.0,6.0,11842.0,225.0,  Land for Sale in Bardoli Surat,valod agriculture property title clear property,0.3333333333333333,0.11842105263157894,6.0
3752,3.0,2900.0,1.0,1.0,7.0,11.5,1.0,8.0,11379.0,330.0, Industrial Building for Sale in Udhana Surat,,0.6086956521739131,0.11379310344827587,8.0
3753,3.0,975.0,1.0,1.0,3.0,9.5,3.0,8.0,8000.0,2000.0, Industrial Building for Sale in Kim Surat,"50,000 Sq. Ft. Industrial Shed ConstructionG3 WITH GOODS LIFT PROVISION1400 vaar Plot300 HP PowerVADOLI TO KIM CHOKDI STATE HIGHWAY BEST CONNECTIVITYKIM, DI. SURAT7 Cr.100 power looms machine per floor capacitytotal 400 machine capacitySlab height is 12 to 15 ft.25 to 30 TFO  WarpingDOME PERMISSION for terrace300 HP Power1.5 TON Capacity Goods Lift Ground floor to 3rd floorIndividual Separate RoadSell WITH ELECTRICITY DEPOSITRooms for labour on terrace.   Read more",0.3157894736842105,2.051282051282051,24.0
3754,3.0,1305.0,1.0,1.0,0.5,3.5,2.0,8.0,14943.0,195.0,7 BHK  House for Sale in Parley Point Surat,"  Residential House is made upto 3 floors. The place is very airy & spacious making the stay a very memorable one. It can easily be cutomized as per the needs of the people living here. All in all a great deal, please contact immediately for more details. This spacious Residential House has age of construction above 20 years. Read more",0.14285714285714285,0.14942528735632185,16.0
3755,3.0,4500.0,1.0,1.0,11.0,11.0,2.0,2.0,6889.0,310.0,"4 BHK Apartment for Sale in Swagat Rasik Villa, Vesu Surat",on the Main Vesu Vip Road Number 1,1.0,0.06888888888888889,4.0
3756,3.0,1008.0,1.0,1.0,4.0,6.5,3.0,8.0,24802.0,250.0,3 BHK  House for Sale in Athwa Gate Surat,,0.6153846153846154,0.24801587301587302,24.0
3757,1.0,131.0,1.0,1.0,3.0,3.0,2.0,8.0,152672.0,200.0,  Shop for Sale in Godadara Surat,"very good road facing shop for banks, hospital , tuition class, showroom,Read more",1.0,1.5267175572519085,16.0
3758,3.0,3740.0,1.0,1.0,9.0,13.0,1.0,0.0,7219.0,270.0,"4 BHK Apartment for Sale in Celebrity Green, Vesu Surat","open 3 ways, natural light in all rooms, best balcony view3 reserved parkingno broakragemo 9503co. 853133Read more",0.6923076923076923,0.07219251336898395,0.0
3759,1.0,3200.0,1.0,1.0,0.5,3.0,0.0,0.0,7746.0,275.0,,,0.16666666666666666,0.0859375,0.0
3760,1.0,2600.0,1.0,1.0,2.0,2.0,2.0,0.0,10000.0,175.0,"5 BHK Villa for Sale in Gayatri Township, Parvat Patiya Surat",,1.0,0.0673076923076923,0.0
3761,1.0,8500.0,0.0,1.0,0.0,2.5,0.0,8.0,19444.0,700.0,  Land for Sale in Katar Gam Surat,"Superb location, great for business purposes. A Commercial Land available in Katar Gam, Surat for immediate sale. This opportunity for investment should not be missed. Buy now to get maximum returns in future. Please contact immediately for more information.Read more",0.0,0.08235294117647059,0.0
3762,1.0,1300.0,1.0,1.0,0.5,3.5,2.0,0.0,6875.0,220.00000000000003,"5 BHK Apartment for Sale in Ravani Dream Palace, Vesu Surat","east facing, naked flat with all the facilities, good air faced flat is stand on 11 th floor. and amazing view it has. if you show once you will like it.Read more",0.14285714285714285,0.16923076923076924,0.0
3763,1.0,8500.0,1.0,1.0,0.0,2.5,0.0,7.0,19444.0,700.0,4 BHK  House for Sale in Magdalla Surat,"Residential house is available for sale. It has carpet area 5500 sq-ft, it is 4 BHK house, has total 2 floor facing East direction.Read more",0.0,0.08235294117647059,0.0
3764,2.0,7650.0,1.0,2.0,0.0,2.5,3.0,8.0,3556.0,272.0,  Shop for Sale in Surat Textile Market Surat,,0.0,0.035555555555555556,24.0
3765,3.0,3895.0,0.0,0.0,2.0,2.0,2.0,8.0,4674.5,7777.500000000001,4 BHK  House for Sale in Shanti Sagar Society - Pal Surat,,1.0,1.9967907573812582,16.0
3766,3.0,5300.0,1.0,1.0,5.0,6.0,3.0,8.0,1671.5,1095.5,"4 BHK Apartment for Sale in Rajhans Corazo, Vesu Surat","Embark on a new chapter of luxurious living with this exquisite 4 BHK flat for sale in Rajhans Corazo, Vesu, Surat. This new property is meticulously crafted and ready to offer you a seamless move-in experience. Elevate your lifestyle in this thoughtfully designed residence that promises both comfort and sophistication.Property Specifications Step into luxury with this expansive 12th-floor residence spanning 3215 sqft. Offering an unrivaled living experience, this unfurnished apartment features four bedrooms, each with a western-style attached bathroom, and an additional common bathroom for guests. The balcony, attached to the master bedroom and living room, provides breathtaking views of the garden and the road. The well-designed layout includes a separate living and dining area, ensuring ample space for relaxation and entertainment. The normal kitchen is equipped with a piped gas connection and a utility area, enhancing functionality. The entire floor is adorned with exquisite Italian marble flooring, adding a touch of elegance to every corner. Designed with vaastu compliance and an east-facing orientation, this residence ensures positive energy flow and abundant natural light. Facilities Facilities include two covered parking spaces and an additional open parking spot for convenience. Enjoy uninterrupted living with 24-hour water supply, 100 power backup, and the assurance of security through the presence of a guard and CCTV installations. Two lifts ensure easy access to every floor.Locality This vibrant locality offers convenient living with nearby schools, hospitals, and mallssupermarkets ensuring easy access to education, healthcare, and daily essentials. Public transport, including buses and autos, is readily available for seamless commuting, while banksATMs in close proximity provide convenient financial services. The railway station, located just 10 km away, adds to overall connectivity, making this neighborhood an ideal hub for a well-rounded and accessible lifestyle.Read more",0.8333333333333334,0.20669811320754716,24.0
3767,3.0,3450.0,0.0,0.0,3.5,10.5,2.0,8.0,4750.0,163.0,  Plot/Land for Sale in Piplod Surat, Residential Plot is located at unmatched corner position. ,0.3333333333333333,0.0472463768115942,16.0
3768,3.0,5225.0,0.0,0.0,2.0,4.0,2.0,8.0,7100.0,370.0,  Plot/Land for Sale in Adajan Surat,"WEST FACING, OPEN PLOT, AROUND 600 VAR PROPERTY.",0.5,0.0708133971291866,16.0
3769,3.0,2700.0,0.0,0.0,6.0,14.0,2.0,0.0,6351.0,171.0,  Office Space for Sale in Khatodra Wadi Surat,"Unlock a remarkable opportunity with this spacious Office Space for sale in Khatodra Wadi, Surat. Boasting a generous super area of 6000 square feet, this office space spans across ground plus 2 floors, offering versatility for various business needs.::::::Each floor features an open hall layout, with 2000 square feet of space on each floor, providing ample room for your operations. Common washrooms are available for the convenience of your employees and visitors, and the flooring is done in sturdy cement, ensuring durability.::::::The office enjoys a prominent main road-facing location, ensuring excellent visibility and accessibility. Facilities at this property include open parking for your vehicles and a dependable water supply.::::::Located in a bustling locality, this office space is surrounded by hospitals, malls, supermarkets, banks/ATMs, and other essential amenities. Public transportation options, including buses and autos, are readily available, facilitating smooth connectivity within the city. The railway station is conveniently located just 4 kilometers away, making it easy for employees and clients to access your office.Read more",0.42857142857142855,0.06333333333333334,0.0
3770,3.0,3770.0,0.0,0.0,10.0,21.0,2.0,0.0,5850.0,220.00000000000003,  Plot/Land for Sale in Sagrampura Surat,,0.47619047619047616,0.0583554376657825,0.0
3771,3.0,2550.0,0.0,0.0,7.0,13.0,2.0,0.0,6500.0,165.0,4 BHK  House for Sale in Mahidhar Pur Surat,Marble Glass and steel construction,0.5384615384615384,0.06470588235294118,0.0
3772,1.0,2034.0,0.0,0.0,5.0,11.0,2.0,0.0,5000.0,225.99999999999997,"5 BHK Apartment for Sale in Aagam Paramount, Vesu Surat",,0.45454545454545453,0.11111111111111109,0.0
3773,3.0,2121.0,0.0,0.0,5.0,19.0,2.0,0.0,12444.0,1400.0,"4 BHK Apartment for Sale in aventis ofira, Bharthana Surat",It's a 4th floor Freehold Multistorey Apartment in a building of total 11 floors. Additional space for Puja Room and Store Room are available. Reserved covered 2 car parking for residents available. Flooring of type Wooden covers maximum part of the house.Read more,0.2631578947368421,0.6600660066006601,0.0
3774,3.0,8000.0,0.0,0.0,12.0,13.0,2.0,0.0,6301.0,504.0,5 BHK  House for Sale in Katargam Surat,,0.9230769230769231,0.063,0.0
3775,1.0,2737.0,0.0,1.0,10.0,22.0,3.0,8.0,4499.0,246.0,"5 BHK  House for Sale in Vatsalya Bungalows, Vesu Surat",,0.45454545454545453,0.08987943003288272,24.0
3776,3.0,3751.0,0.0,0.0,6.0,14.0,2.0,0.0,6500.0,243.00000000000003,8 BHK Villa for Sale in Palsana Surat,,0.42857142857142855,0.06478272460677154,0.0
3777,1.0,6300.0,1.0,1.0,9.0,11.0,3.0,8.0,7500.0,750.0,"4 BHK Apartment for Sale in Samarth Enclave, Vesu Surat",,0.8181818181818182,0.11904761904761904,24.0
3778,1.0,680.0,1.0,1.0,-2.0,2.0,3.0,8.0,147059.0,1000.0, Industrial Land for Sale in Sachin Surat,"756 sq.mt plot Hojiwala industrial estate, sachin ,surat",-1.0,1.4705882352941178,24.0
3779,3.0,3047.0,0.0,0.0,10.0,14.0,2.0,0.0,6111.0,186.0,4 BHK Villa for Sale in Varachha Main Road Surat,,0.7142857142857143,0.06104364949130292,0.0
3780,3.0,3250.0,0.0,0.0,6.0,14.0,2.0,6.0,4677.0,152.0,"4 BHK Apartment for Sale in Aakash Enjoy, Vesu Surat",,0.42857142857142855,0.04676923076923077,12.0
3781,1.0,2681.0,0.0,0.0,2.5,7.5,2.0,0.0,5700.0,277.0,,,0.3333333333333333,0.10331965684446102,0.0
3782,3.0,5800.0,0.0,0.0,6.0,21.0,2.0,2.0,9500.0,551.0,3 BHK  House for Sale in Jahangir Pura Surat,Theater Lounge Room. With Full movie setup. 2 Mango Tree. Other plants and trees.Read more,0.2857142857142857,0.095,4.0
3783,3.0,5348.0,0.0,1.0,8.0,13.0,2.0,0.0,8807.0,471.0,4 BHK Apartment for Sale in Vesu Surat,"Big Plot with large open space, only 2 flats per floor, luxurious specifications, full amenities,ervant's separate room with attached toilet on the same floor, B.U. Certificate from Surat Municipal Corporation, clear title, sale deed, bank loans available, large bed rooms and large toilets, excellent view of the main road & garden space within the plot, full parking, Common Home Theater, Club House with Jacuzzi, sauna, etc. , full security features.Read more",0.6153846153846154,0.08807030665669409,0.0
3784,3.0,2915.0,0.0,0.0,6.0,14.0,2.0,6.0,5454.0,158.0, Industrial Building for Sale in Udhana Surat,,0.42857142857142855,0.054202401372212695,12.0
3785,3.0,6500.0,1.0,1.0,1.0,3.0,3.0,8.0,23077.0,1500.0,4 BHK  House for Sale in Mota Varachha Surat,A residential house is available for sale. It is a good location property. Please contact for more details.Read more,0.3333333333333333,0.23076923076923078,24.0
3786,3.0,2493.0,0.0,0.0,9.0,14.0,2.0,0.0,6570.0,163.0,  Plot/Land for Sale in Daiman Nagar Surat,,0.6428571428571429,0.06538307260328921,0.0
3787,1.0,1205.0,1.0,1.0,3.0,5.0,3.0,8.0,7000.0,168.0,4 BHK Apartment for Sale in Pal Surat,,0.6,0.13941908713692946,24.0
3788,2.0,305.0,1.0,2.0,1.5,3.0,3.0,8.0,152459.0,465.00000000000006,  Office Space for Sale in Citylight Surat,Commercial office space is available for sale. It is a good location property. Please contact for more details.Read more,0.5,1.5245901639344264,24.0
3789,1.0,1917.0,1.0,1.0,6.0,11.0,2.0,0.0,6000.0,177.0,"5 BHK Villa for Sale in Green Valley, Adajan Surat",,0.5454545454545454,0.09233176838810642,0.0
3790,2.0,1800.0,1.0,2.0,0.5,8.5,3.0,8.0,16111.0,290.0,5 BHK  House for Sale in All hindu Locality Surat,,0.058823529411764705,0.16111111111111112,24.0
3791,3.0,3259.0,0.0,0.0,7.0,14.0,2.0,0.0,4750.0,154.0,4 BHK Apartment for Sale in Vesu Surat,,0.5,0.04725375882172445,0.0
3792,3.0,3800.0,0.0,0.0,10.0,13.0,2.0,0.0,5105.0,194.0,"5 BHK Apartment for Sale in Expressions, VIP Road Surat",Multistorey apartment is available for sale. It is a good location property. Please contact for more details.Read more,0.7692307692307693,0.05105263157894737,0.0
3793,2.0,1602.0,1.0,2.0,0.5,4.0,3.0,8.0,15000.0,240.0,2 BHK  House for Sale in Bhagal Surat,,0.125,0.149812734082397,24.0
3794,2.0,5400.0,1.0,2.0,2.0,4.0,3.0,8.0,13889.0,750.0,"4 BHK Villa for Sale in Aakruti Bungalows, Vesu Surat","villa society, very safe as it is a gated community, fully furnished with high class furniture, ready to move in, available for sale with all electronics, furniture, etc. the plot size is approx 1500 sqft plot, garden facing front. the land cost itself is 1.25lac per yardco. 9503mo. 853133Read more",0.5,0.1388888888888889,24.0
3795,3.0,1530.0,1.0,1.0,3.5,6.5,2.0,0.0,10784.0,165.0,  Office Space for Sale in Nanpura Surat,"The office is now on the main road. Opp New construction of Municipal Hospital with MBBS college, almost ready. The Metro Train center is just 2 minutes away from where metro will go to all areas. The office is on the ground floor. 2000 sq ft. area. Ideal for Medical Shops, Restaurants, PG accommodations, Daycare hospitals, or Polyclinics. CA office, ATM, or for Bank use. Preferred outright sale but available on rent for corporates.Read more",0.5384615384615384,0.10784313725490197,0.0
3796,3.0,1800.0,1.0,1.0,1.0,3.0,1.0,0.0,12500.0,225.0, Industrial Shed for Sale in Khatodra Wadi Surat,,0.3333333333333333,0.125,0.0
3797,3.0,3636.0,0.0,1.0,7.0,11.0,2.0,2.0,6491.0,236.0,"4 BHK Apartment for Sale in Celebrity Green, Vesu Surat",,0.6363636363636364,0.06490649064906491,4.0
3798,1.0,2835.0,1.0,1.0,7.0,11.5,0.0,0.0,13228.0,375.0,"3 BHK Apartment for Sale in Pramukh Vivanta, Vesu Surat",,0.6086956521739131,0.13227513227513227,0.0
3799,3.0,6130.0,1.0,1.0,12.0,13.0,2.0,8.0,4486.0,275.0,"4 BHK Apartment for Sale in Happy Home Capital Greens, Vesu Surat",,0.9230769230769231,0.044861337683523655,16.0
3800,3.0,3325.0,0.0,0.0,9.0,13.0,2.0,0.0,6111.0,202.99999999999997,,,0.6923076923076923,0.06105263157894736,0.0
3801,1.0,3500.0,1.0,1.0,10.0,26.0,2.0,6.0,7433.0,375.0,,,0.38461538461538464,0.10714285714285714,12.0
3802,1.0,3000.0,0.0,0.0,5.0,10.0,2.0,8.0,6500.0,200.0,3 BHK Villa for Sale in Haldharu Surat,,0.5,0.06666666666666667,16.0
3803,3.0,2538.0,0.0,0.0,6.0,14.0,2.0,0.0,6309.0,160.0,5 BHK Villa for Sale in Vesu Surat,,0.42857142857142855,0.06304176516942474,0.0
3804,1.0,2000.0,1.0,1.0,6.0,13.0,2.0,0.0,5491.0,184.0,8 BHK  House for Sale in Parvat Patiya Surat,,0.46153846153846156,0.092,0.0
3805,1.0,2500.0,1.0,1.0,11.0,11.0,0.0,1.0,5890.0,215.0,7 BHK Villa for Sale in Sarthana Jakat Naka Surat,,1.0,0.086,0.0
3806,3.0,3200.0,1.0,1.0,6.0,13.0,2.0,0.0,5938.0,190.0,"4 BHK Apartment for Sale in Rajgreen Vanilla Sky, Vesu Surat","Vanilla sky is an amalgamation of indulgence, elegance and space. Indulgence in luxury, the elegance of design and spacious beyond the imagination. With Vanilla Sky, the Green Group has taken premium housing up a notch, offering posh homes with state-of-the-art facilities and elements of lush landscape.Read more",0.46153846153846156,0.059375,0.0
3807,3.0,2705.0,0.0,0.0,8.0,13.0,2.0,6.0,6026.0,163.0,"3 BHK Apartment for Sale in The Ultima, Vesu Surat","Embrace the epitome of modern living with this exquisite 3 BHK Flat nestled in The Ultima, Vesu, Surat. Boasting Vaastu compliance and a coveted west-facing orientation, this residence invites you into a world of harmonious design and contemporary comfort.Note This property is under construction and the possession of the same will be given by 15 January 2024. Property Specifications This spacious apartment, situated on the 10th floor of a 14-story building, spans across an expansive carpet area of 2350 square feet. Being unfurnished, it offers a blank canvas for personalization and adaptation to ones unique tastes and preferences.Inside, three sizable bedrooms stand, each accompanied by its own attached bathroom. All bathrooms feature modern Western fittings and come equipped with geysers for consistent hot water supply. Additionally, the apartment boasts three attached balconies, offering picturesque views of lush greenery and providing serene spots for relaxation.The living and dining areas are distinctly separated, providing designated spaces for entertainment and meals. The apartments kitchen is efficiently designed as a normal kitchen, complete with a piped gas connection for convenience. An added utility area offers extra space for various household tasks. Enhancing the apartments elegance is the marble flooring, which spans throughout the entire space, lending both aesthetic charm and easy maintenance.Facilities Facility-wise, the property includes covered parking for vehicles safety, ensuring a continuous 24-hour water supply, and a 100 power backup facility for uninterrupted daily activities. Security measures are robust with a dedicated security guard and CCTV installations, assuring a safe and secure living environment. Two elevators are available for swift access to different floors within the building.Locality This vibrant neighborhood boasts excellent accessibility to essential amenities. Schools, hospitals, banksATMs, and public transport options are within walking distance, ensuring convenience for residents. A mall, reachable within a 10-minute drive, offers shopping choices. While the railway station is a 20-minute drive away, buses and autos are easily available for commuting within the area.Read more",0.6153846153846154,0.06025878003696858,12.0
